airbnb_listing_id,ad_name,listing_type,number_of_bedrooms,number_of_bathrooms,number_of_guests,suburb,suburb_key,latitude_analitica,longitude_analitica,star_rating,number_of_reviews,cleaning_fee,is_superhost,is_professional,observacoes_preco,datas_validas,primeira_data_estadia,ultima_data_estadia,diaria_mediana_anunciada,diaria_media_anunciada,diaria_minima_anunciada,diaria_maxima_anunciada,diaria_desvio_padrao,capturas_medias_por_data,capturas_maximas_por_data,antecedencia_mediana_dias,diaria_p25_anunciada,diaria_p75_anunciada,diaria_mediana_dia_util,diaria_mediana_fim_semana,observacoes_fim_semana_percentual,diaria_iqr,dias_intervalo_observado,cobertura_intervalo_percentual,tem_preco_valido,amostra_elegivel_7_datas,amostra_elegivel_14_datas,amostra_elegivel_30_datas,amostra_preco_elegivel
1000145696139286782,"Apto frente mar, 5 dormitórios",apartamento,5,4.0,10,Centro,centro,-27.10400009155273,-48.61299896240234,4.75,4,450.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1001366525682248434,Melhor AP 3 suite reto ao shopping russi e russi,apartamento,3,4.0,10,Meia Praia,meiapraia,-27.13235092163086,-48.605735778808594,0.0,0,250.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1001382352686700814,Apartamento maravilhoso completo,apartamento,3,4.0,6,Meia Praia,meiapraia,-27.12299919128418,-48.608001708984375,0.0,0,300.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1001457436010199624,Lindo Apartamento em Meia Praia.,apartamento,3,2.0,6,Meia Praia,meiapraia,-27.13800048828125,-48.59600067138672,4.0,2,300.0,True,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1001535818359576230,Itapemense Raiz - Apto Tropical,apartamento,2,2.0,8,Meia Praia,meiapraia,-27.13999938964844,-48.59199905395508,5.0,5,250.0,True,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1001609956545349845,Apartamento em Meia Praia,apartamento,4,1.0,8,Meia Praia,meiapraia,-27.125,-48.60599899291992,0.0,0,450.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1002178994566123489,Apartamento com vista mar Ar condicionado e WiFi,apartamento,2,2.0,5,Tabuleiro dos Oliveiras,tabuleirodosoliveiras,-27.10682,-48.61696,4.670000076293945,3,250.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1002236089961478005,Apartamento 4 quartos- Meia Praia Itapema-SC,apartamento,4,3.0,6,Meia Praia,meiapraia,-27.124000549316406,-48.608001708984375,5.0,1,250.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1002341236260011015,Suas férias a 100 mts da praia!,apartamento,2,2.0,4,Morretes,morretes,-27.12145,-48.6164,4.909999847412109,11,200.0,False,False,54,54,2025-01-30,2025-04-20,350.0,351.85185185185185,350.0,400.0,9.531293854649306,1.0,1.0,62.94244212962963,350.0,350.0,350.0,350.0,25.925925925925924,0.0,81.0,66.66666666666666,True,True,True,True,True
1002366861944342964,Apartamento em Meia Praia SC,apartamento,4,3.0,10,Meia Praia,meiapraia,-27.12299919128418,-48.60699844360352,0.0,0,290.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1002366973577941952,Apartamento em condomínio,apartamento,2,1.0,6,Morretes,morretes,-27.1299991607666,-48.61600112915039,4.5,2,0.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1002785860497857801,Alto padrão pé na areia 8,apartamento,3,2.0,6,Meia Praia,meiapraia,-27.13800048828125,-48.59299850463867,5.0,12,0.0,True,,80,80,2025-01-23,2025-04-20,500.0,544.29375,438.0,800.0,122.9767800906158,2.475,3.0,49.92378472222222,438.0,600.0,500.0,500.0,28.749999999999996,162.0,88.0,90.9090909090909,True,True,True,True,True
1003109218241323629,Apartamento quadra do mar,apartamento,3,2.0,6,Meia Praia,meiapraia,-27.138999938964844,-48.59299850463867,0.0,0,0.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1004136807267956914,Apartamento Meia Praia 234,apartamento,3,3.0,8,Meia Praia,meiapraia,-27.124889373779297,-48.60580062866211,4.5,2,450.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1004246858529207822,Apartamento muito aconchegante,apartamento,2,1.0,6,Meia Praia,meiapraia,-27.12516021728516,-48.60690689086914,4.0,1,250.0,True,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1004324051500331631,Quarto espaçoso em meia praia,outros,1,1.0,2,Morretes,morretes,-27.12215,-48.61143,5.0,5,100.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1004353684494328431,Seu refúgio na praia te espera!,apartamento,2,2.0,6,Centro,centro,-27.10559,-48.61483,5.0,3,250.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1004496327455456339,Perto do mar com seus pets,apartamento,2,2.0,6,Morretes,morretes,-27.11788749694824,-48.61022186279297,5.0,16,300.0,True,False,81,81,2025-01-10,2025-04-19,380.0,382.94444444444446,250.0,750.0,128.42665708489025,2.6419753086419755,3.0,48.439791666666665,313.0,400.0,364.0,391.0,28.39506172839506,87.0,100.0,81.0,True,True,True,True,True
1004639989908402291,2suítes a 2 qd. do Shopping R.Russi MeiaPraia,apartamento,2,2.0,6,Meia Praia,meiapraia,-27.13028907775879,-48.60306167602539,0.0,0,250.0,True,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1004910078575857573,Sintam-se em casa com vista mar!,apartamento,3,2.0,7,Meia Praia,meiapraia,-27.121999740600582,-48.60599899291992,5.0,12,300.0,True,False,27,27,2025-01-19,2025-03-16,750.0,753.2407407407408,680.0,925.0,67.85722714901688,2.7037037037037037,3.0,25.439502314814813,702.0,771.25,710.0,750.0,29.629629629629626,69.25,57.0,47.368421052631575,True,True,True,False,True
1005164324674982229,"Apto Vista Mar, 4 quartos 2 vagas",apartamento,4,3.0,6,Meia Praia,meiapraia,-27.12700080871582,-48.60599899291992,5.0,1,350.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1005318923013871091,"Apto 3 dormitórios, Meia Praia Itapema/SC.",apartamento,3,2.0,8,Meia Praia,meiapraia,-27.13500022888184,-48.595001220703125,0.0,0,280.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1005860682746801029,Apê1104 - Seu refúgio em Itapema,apartamento,2,2.0,6,Morretes,morretes,-27.11800003051757,-48.6150016784668,4.900000095367432,10,200.0,True,False,75,75,2025-01-30,2025-04-20,385.0,403.52,385.0,550.0,40.64105732557338,1.7066666666666668,2.0,53.439293981481484,385.0,403.0,385.0,385.0,29.333333333333332,18.0,81.0,92.5925925925926,True,True,True,True,True
1005940465349194255,Sua família merece praia lazer,apartamento,1,1.0,4,Alto Sao Bento,altosaobento,-27.083999633789062,-48.619998931884766,4.829999923706055,6,50.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1005958896607152946,Ar Cond. - Apartamento Itapema - 5 min Meia Praia,apartamento,2,1.0,5,Casa Branca,casabranca,-27.09199905395508,-48.61899948120117,4.809999942779541,37,130.0,True,False,55,55,2025-01-10,2025-03-31,240.0,246.54545454545453,200.0,310.0,46.47652461261858,2.9272727272727272,3.0,35.440497685185186,200.0,290.0,240.0,265.0,29.09090909090909,90.0,81.0,67.90123456790124,True,True,True,True,True
1005962805287014804,Rua 244 3 suítes na Meia Praia,apartamento,3,4.0,8,Meia Praia,meiapraia,-27.1299991607666,-48.60599899291992,4.599999904632568,5,300.0,True,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1005970354089765680,Rua 420 500 mts da Havan,apartamento,2,1.0,6,Morretes,morretes,-27.12323951721192,-48.6151008605957,4.75,4,150.0,True,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1006396584243125090,Nilmare Apart Hotel - Apto moderno c/ lareira - 7,apartamento,1,1.0,4,Centro,centro,-27.09147,-48.61387,4.800000190734863,50,60.0,True,True,83,83,2025-01-17,2025-04-20,524.3333,553.4327301204819,361.0,1064.0,180.0362243794806,2.5060240963855422,3.0,48.440104166666664,404.0,655.0,533.0,482.66665,28.915662650602407,251.0,94.0,88.29787234042553,True,True,True,True,True
1006520154239574601,Férias 2 minutos do mar! Res Diamante Mandarim,apartamento,2,2.0,8,Meia Praia,meiapraia,-27.13147,-48.59873,0.0,0,250.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1006575359946525255,Infinity Tower Flat - 1209,apartamento,1,1.0,4,Meia Praia,meiapraia,-27.127939224243164,-48.6048583984375,5.0,1,200.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1006595840509483072,Residencial Grand Rubi-705,apartamento,2,2.0,7,Morretes,morretes,-27.117725372314453,-48.60990905761719,0.0,0,350.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1006638831023535047,Apto lindo no Coração da cidade 1 quadra do Mar,apartamento,4,3.0,10,Meia Praia,meiapraia,-27.1288,-48.602,4.599999904632568,5,0.0,True,,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1007429386154806342,Apto Alto Padrão vista para o Mar em Itapema.,apartamento,2,2.0,6,Tabuleiro dos Oliveiras,tabuleirodosoliveiras,-27.106000900268555,-48.61600112915039,0.0,0,0.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1007489873058076439,Cobertura Duplex Vista mar a 140m do mar!,apartamento,4,3.0,9,Meia Praia,meiapraia,-27.125577926635746,-48.60698699951172,0.0,0,400.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1008029204257210230,Casa Itapema/SC pertinho do mar!,casa,2,1.0,4,Morretes,morretes,-27.12741,-48.62193,5.0,4,150.0,False,False,68,68,2025-01-21,2025-03-31,300.0,302.33639735294116,270.0,350.0,24.76045948609483,2.6176470588235294,3.0,41.94009259259259,277.5,315.0,300.0,315.0,29.411764705882355,37.5,70.0,97.14285714285714,True,True,True,True,True
1008079515072728451,"Apartamento pé na areia, Itapema",apartamento,3,2.0,8,Meia Praia,meiapraia,-27.1200008392334,-48.60599899291992,0.0,0,300.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1008683031872853246,Residencial Styllus.,apartamento,1,2.0,5,Morretes,morretes,-27.11899948120117,-48.61199951171875,0.0,0,200.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1008731134339437868,Apartamento em Itapema a 1 kilometro da praia,apartamento,2,2.0,4,Jardim Praiamar,jardimpraiamar,-27.132556915283203,-48.60992813110352,5.0,1,200.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1008864847930336278,Casa 438,casa,2,2.0,6,Morretes,morretes,-27.131000518798828,-48.61899948120117,0.0,0,100.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1008887103856494871,Apto a 90metros da praia,apartamento,3,2.0,6,Meia Praia,meiapraia,-27.124000549316406,-48.60699844360352,0.0,0,250.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1009298477241490681,Apartamento frente mar,apartamento,3,3.0,8,Morretes,morretes,-27.11501693725586,-48.60880279541016,5.0,1,350.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1010091303354020330,Apto Meia Praia - Quadra Mar,apartamento,3,3.0,6,Meia Praia,meiapraia,-27.136999130249023,-48.595001220703125,5.0,1,300.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1010140406140977818,Quarto Solteiro na Meia Praia,outros,1,1.0,2,Meia Praia,meiapraia,-27.12299919128418,-48.60599899291992,5.0,1,0.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1010164576908019973,Apto vista-mar em Meia Praia,apartamento,3,4.0,10,Meia Praia,meiapraia,-27.13117,-48.59914,0.0,0,400.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1010884702444855566,Pertinho e com vista do mar,apartamento,0,0.0,6,Meia Praia,meiapraia,-27.14182,-48.59444,0.0,0,250.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1010960424222368050,Apto lindo quase pé na areia,apartamento,3,2.0,8,Meia Praia,meiapraia,-27.13605,-48.59424,4.860000133514404,7,365.0,True,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1010979576759779598,Rua 284 Meia Praia 300m do mar,apartamento,2,2.0,7,Meia Praia,meiapraia,-27.13521,-48.5973,5.0,1,200.0,True,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1011036019189946615,Apartamento conjugado,outros,1,1.0,2,Morretes,morretes,-27.12095642089844,-48.610748291015625,0.0,0,150.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1011083121010008565,Apartamento quadra mar,apartamento,3,3.0,12,Centro,centro,-27.09499931335449,-48.61399841308594,0.0,0,350.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1011115904222911872,"NOVO e aconchegante, 400metros do mar! MEIA PRAIA!",apartamento,3,2.0,6,Meia Praia,meiapraia,-27.13500022888184,-48.59999847412109,5.0,15,350.0,True,False,79,79,2025-01-14,2025-04-17,700.0,767.753164556962,280.0,2800.0,450.21056259810246,2.5822784810126582,3.0,47.44105324074074,700.0,850.0,700.0,700.0,25.31645569620253,150.0,94.0,84.04255319148936,True,True,True,True,True
1011429683225365524,Residencial Via Vêneto - 501,apartamento,3,3.0,8,Meia Praia,meiapraia,-27.124000549316406,-48.60499954223633,0.0,0,350.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1011452323460746831,Apto no coração da meia praia,apartamento,3,4.0,8,Meia Praia,meiapraia,-27.131999969482425,-48.604000091552734,0.0,0,0.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1011515351892447552,Rua 250 shopping Russi Russi,apartamento,3,2.0,8,Meia Praia,meiapraia,-27.12909,-48.60117,0.0,0,300.0,True,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1011714999685071594,"Prédio Beira Mar, vaga de garagem, A/C e Wi-Fi!",apartamento,3,2.0,6,Centro,centro,-27.097000122070312,-48.61399841308594,5.0,6,180.0,True,True,28,28,2025-03-24,2025-04-20,557.0,556.0357142857143,530.0,557.0,5.102520385624572,2.0357142857142856,3.0,75.93944444444445,557.0,557.0,557.0,557.0,28.57142857142857,0.0,28.0,100.0,True,True,True,False,True
1012231847285880827,"apto 3 quartos, quadra mar",apartamento,3,2.0,10,Meia Praia,meiapraia,-27.13604,-48.59796,0.0,0,0.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1012336445612155115,Apartamento 03 dormitórios com vista mar!,apartamento,3,2.0,6,Meia Praia,meiapraia,-27.13046,-48.60075,0.0,0,0.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1012492340641180651,Itapema 238 ideal para sua família curtir o verão,apartamento,3,2.0,8,Meia Praia,meiapraia,-27.12557,-48.60402,4.75,4,300.0,True,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1012495421195045384,Explore e Relaxe: Ap. de Temporada ideal 1703,apartamento,2,1.0,6,Tabuleiro dos Oliveiras,tabuleirodosoliveiras,-27.106000900268555,-48.61600112915039,5.0,2,300.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1012914270479739624,Apto grande com terraço a 5min da praia à pé.,apartamento,4,2.0,10,Meia Praia,meiapraia,-27.1299991607666,-48.60300064086914,5.0,1,350.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1013015809551990146,Aconchegante Apartamento Familiar na Meia Praia,apartamento,3,2.0,5,Meia Praia,meiapraia,-27.1259994506836,-48.60699844360352,4.0,1,400.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1013616590713546479,Belíssimo apartamento Meia Praia,apartamento,4,3.0,8,Meia Praia,meiapraia,-27.13502,-48.5949,4.75,4,250.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1013945065014511988,Apartamento em Itapema,apartamento,3,2.0,6,Meia Praia,meiapraia,-27.124000549316406,-48.604000091552734,4.920000076293945,13,0.0,True,,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1014054431960718116,Apto 2° Prédio da Beira-mar.,apartamento,3,1.0,6,Meia Praia,meiapraia,-27.143999099731445,-48.58700180053711,5.0,4,150.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1014245162199655907,Prédio Frente Mar Apto Lateral,apartamento,2,2.0,6,Meia Praia,meiapraia,-27.13800048828125,-48.59199905395508,5.0,8,0.0,False,False,43,43,2025-03-06,2025-04-17,600.0,560.4651162790698,500.0,600.0,49.47117912155153,2.511627906976744,3.0,65.43943287037037,500.0,600.0,600.0,600.0,27.906976744186046,100.0,43.0,100.0,True,True,True,True,True
1014396911178096370,"Alto padrão e novo, a 3 minutos da praia",apartamento,3,3.0,8,Meia Praia,meiapraia,-27.14074,-48.59332,0.0,0,350.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1014418701938150991,Apto Bela Vista do Mar a 60 mt da Praia- Centro.,apartamento,3,3.0,8,Centro,centro,-27.09615,-48.61383,0.0,0,200.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1014537121391808016,Apartamento 800mt praia central,apartamento,2,1.0,4,Casa Branca,casabranca,-27.09265,-48.61943,0.0,0,0.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1014765839935821941,Apartamento praia - meia praia,apartamento,3,4.0,12,Meia Praia,meiapraia,-27.14038,-48.59737,0.0,0,0.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1015005266575396818,Apartamento com estacionamento,apartamento,2,2.0,6,Morretes,morretes,-27.121000289916992,-48.61600112915039,5.0,3,250.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1015080872303225543,"Apartamento na Meia Praia, SC",apartamento,3,3.0,8,Meia Praia,meiapraia,-27.138999938964844,-48.59199905395508,0.0,0,230.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1015304393044543814,"Rua 232, do Mar",apartamento,2,1.0,7,Meia Praia,meiapraia,-27.126672744750977,-48.604637145996094,5.0,3,200.0,True,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1015691857467598452,(321) Costa Mare alto padrão,apartamento,3,2.0,6,Meia Praia,meiapraia,-27.145,-48.58943,5.0,21,250.0,True,True,54,54,2025-01-21,2025-03-31,1296.0,1230.0,972.0,1296.0,131.71667707191816,3.0,3.0,42.93956018518519,1296.0,1296.0,1296.0,1296.0,25.925925925925924,0.0,70.0,77.14285714285715,True,True,True,True,True
1015838718497361753,Casa em Itapema perto do mar!,casa,2,1.0,8,Centro,centro,-27.0939998626709,-48.61399841308594,5.0,1,100.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1015891835742611992,Suíte frente mar com garagem,outros,1,1.0,2,Centro,centro,-27.093711853027344,-48.61324691772461,0.0,0,0.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1016012143491113652,Apto Meia Praia - 3 suítes - ar - sacada e Hidro,apartamento,3,3.0,11,Meia Praia,meiapraia,-27.12700080871582,-48.60599899291992,5.0,2,350.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1016100494032497541,Studio Flor do Mato - A natureza te encontra!,casa,1,1.0,2,Sertaozinho,sertaozinho,-27.0792,-48.6121,4.940000057220459,34,100.0,True,True,78,78,2025-01-07,2025-04-06,369.0,370.6923076923077,224.0,498.0,69.38305262820299,1.0,1.0,47.942118055555554,338.0,388.0,369.0,369.0,25.64102564102564,50.0,90.0,86.66666666666667,True,True,True,True,True
1016170146113022406,Quarto compartilhado pertinho do mar Itapema,outros,1,2.0,4,Meia Praia,meiapraia,-27.1200008392334,-48.60699844360352,5.0,1,15.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1016568511063529821,Seu Refúgio em Itapema Espera por Você !,apartamento,3,2.0,8,Meia Praia,meiapraia,-27.128374099731445,-48.6088752746582,5.0,2,0.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1017546253134148389,"Apto de cobertura com 100m², Meia Praia- SC",apartamento,2,2.0,6,Meia Praia,meiapraia,-27.131893157958984,-48.60239791870117,0.0,0,250.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1018009430361037830,Apto ótimo pertinho do mar!,apartamento,2,2.0,8,Meia Praia,meiapraia,-27.134950637817383,-48.60010147094727,0.0,0,300.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1018012011695779860,casa itapema,casa,2,1.0,6,Morretes,morretes,-27.11794,-48.6245,0.0,0,0.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1018254817862621451,Apart. no coração da meia praia.,apartamento,3,2.0,6,Meia Praia,meiapraia,-27.1299991607666,-48.60300064086914,5.0,6,280.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1018300485614755853,Apto com piscina exclusiva.,apartamento,3,2.0,9,Meia Praia,meiapraia,-27.12177,-48.60708,5.0,3,350.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1018371814895100871,Apartamento 40m da praia - 102,apartamento,3,2.0,8,Centro,centro,-27.10400009155273,-48.61399841308594,0.0,0,250.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1018784133881099782,Apê de frente pro mar em Meia-Praia/Itapema,apartamento,3,3.0,6,Meia Praia,meiapraia,-27.136999130249023,-48.59299850463867,5.0,1,0.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1018861232450784289,Apartamento Muito Aconchegante,apartamento,2,2.0,5,Morretes,morretes,-27.1200008392334,-48.61199951171875,5.0,4,200.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1018864104390865384,Ap R.292 - 03 dormitórios,apartamento,3,2.0,6,Meia Praia,meiapraia,-27.13686180114746,-48.59603118896485,5.0,1,0.0,False,,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1018938592594574382,Apartamento em centro itapema,apartamento,1,1.0,4,Centro,centro,-27.09600067138672,-48.6150016784668,0.0,0,200.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1018988231816821881,"Meia Praia, 100 metros do mar!",apartamento,3,2.0,5,Meia Praia,meiapraia,-27.138999938964844,-48.59199905395508,5.0,1,250.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1019030592109059625,Melhor sacada com churrasqueira,apartamento,3,2.0,8,Meia Praia,meiapraia,-27.13500022888184,-48.59799957275391,0.0,0,300.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1019041007385326527,Vista Mar a 50 metros da praia!,apartamento,2,2.0,7,Meia Praia,meiapraia,-27.1299991607666,-48.59999847412109,4.900000095367432,10,350.0,False,True,43,43,2025-02-17,2025-04-07,575.0,675.8255813953489,453.0,1257.0,266.98309835306355,1.0,1.0,61.44173611111111,453.0,897.0,575.0,514.0,27.906976744186046,444.0,50.0,86.0,True,True,True,True,True
1019453731090411731,FLAT finamente mobiliado,apartamento,0,1.0,4,Meia Praia,meiapraia,-27.12800025939941,-48.60499954223633,5.0,12,200.0,True,False,85,85,2025-01-26,2025-04-20,380.0,437.24117647058824,342.0,585.0,81.06115623943793,2.411764705882353,3.0,51.44122685185185,380.0,450.0,381.25,380.0,29.411764705882355,70.0,85.0,100.0,True,True,True,True,True
1019636890178600089,Apto Frente Mar Itapema Meia Praia,apartamento,4,4.0,10,Morretes,morretes,-27.11100006103516,-48.61100006103516,0.0,0,0.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1019689003168175177,Lindo apto 50 metros do mar,apartamento,2,3.0,5,Meia Praia,meiapraia,-27.14198303222656,-48.59310531616211,5.0,1,250.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1019756845213291605,Quarto Suite Privativa 100M da praia,outros,1,1.0,2,Centro,centro,-27.10199928283692,-48.61600112915039,5.0,16,150.0,True,False,72,72,2025-01-23,2025-04-20,179.0,173.32638888888889,161.0,196.0,10.680831175565869,1.0,1.0,53.94349537037037,161.0,179.0,179.0,179.0,33.33333333333333,18.0,88.0,81.81818181818183,True,True,True,True,True
1019790042382176128,Home Sweet Home,apartamento,2,1.0,4,Morretes,morretes,-27.121000289916992,-48.61800003051758,0.0,0,200.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1020333217878509527,‘Conforto e Estilo em nosso Apartamento 1105,apartamento,2,2.0,6,Tabuleiro dos Oliveiras,tabuleirodosoliveiras,-27.10490798950196,-48.61640548706055,4.800000190734863,5,300.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1020352360748829864,Apartamento Frente ao Mar,apartamento,3,2.0,8,Centro,centro,-27.1056,-48.61302,5.0,5,300.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1020554963948833757,Amplo e sofisticado apartamento,apartamento,4,3.0,10,Meia Praia,meiapraia,-27.13465,-48.60242,4.75,4,350.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1020581372983314967,Frente Mar Top na rua 245,apartamento,3,2.0,9,Meia Praia,meiapraia,-27.1299991607666,-48.5989990234375,4.78000020980835,9,350.0,False,True,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1020942153159227291,"Apto confort: banheira, churrasqueira, próximo mar",apartamento,2,2.0,5,Meia Praia,meiapraia,-27.13599967956543,-48.5989990234375,5.0,4,0.0,False,,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1021069474943551711,Apto 3 Suítes Quadra mar AL070,apartamento,3,3.0,8,Meia Praia,meiapraia,-27.13500022888184,-48.59700012207031,0.0,0,330.0,True,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1021213325133142438,Apartamento de luxo na praia,apartamento,3,4.0,10,Meia Praia,meiapraia,-27.13988,-48.5923,5.0,3,50.0,False,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1021217453140595481,Marga Rizzon 1 - 4 pessoas,hotel,1,1.0,4,Meia Praia,meiapraia,-27.12800025939941,-48.60499954223633,5.0,12,140.0,False,False,46,46,2025-01-07,2025-04-06,330.0,398.82608695652175,330.0,700.0,104.04834439343323,1.0,1.0,66.94106481481481,330.0,450.0,330.0,330.0,26.08695652173913,120.0,90.0,51.11111111111111,True,True,True,True,True
1021276108598076840,Cobertura Top Prédio Frente Mar,apartamento,3,3.0,8,Centro,centro,-27.104999542236328,-48.61299896240234,5.0,2,350.0,False,True,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1021587725727377074,Apartamento Ilha de Sumatra,apartamento,3,3.0,8,Meia Praia,meiapraia,-27.14299964904785,-48.5880012512207,0.0,0,0.0,False,,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
1021680708785478385,Itapema 292 sua família vai amar,apartamento,3,2.0,8,Meia Praia,meiapraia,-27.137338638305664,-48.59813690185547,0.0,0,300.0,True,False,0,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False
