airbnb_listing_id,diaria_mediana_anunciada,datas_validas,cenario,ocupacao_assumida,dias_ano,natureza,noites_ocupadas_assumidas,potencial_bruto_anualizado
16270332,900.0,54,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,229950.0
16321793,450.0,74,conservador,0.4,365,hipotese_de_sensibilidade,146.0,65700.0
16321793,450.0,74,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,90337.5
16321793,450.0,74,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,114975.0
16350860,653.0,65,conservador,0.4,365,hipotese_de_sensibilidade,146.0,95338.0
16350860,653.0,65,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,131089.75
16350860,653.0,65,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,166841.5
16451544,500.0,31,conservador,0.4,365,hipotese_de_sensibilidade,146.0,73000.0
16451544,500.0,31,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,100375.0
16451544,500.0,31,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,127750.0
16527828,1050.0,87,conservador,0.4,365,hipotese_de_sensibilidade,146.0,153300.0
16527828,1050.0,87,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,210787.5
16527828,1050.0,87,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,268275.0
16570256,523.0,47,conservador,0.4,365,hipotese_de_sensibilidade,146.0,76358.0
16570256,523.0,47,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,104992.25
16570256,523.0,47,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,133626.5
16586622,580.0,80,conservador,0.4,365,hipotese_de_sensibilidade,146.0,84680.0
16586622,580.0,80,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,116435.0
16586622,580.0,80,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,148190.0
16618715,750.0,88,conservador,0.4,365,hipotese_de_sensibilidade,146.0,109500.0
16618715,750.0,88,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,150562.5
16618715,750.0,88,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,191625.0
16644316,770.0,66,conservador,0.4,365,hipotese_de_sensibilidade,146.0,112420.0
16644316,770.0,66,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,154577.5
16644316,770.0,66,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,196735.0
16662563,1728.0,62,conservador,0.4,365,hipotese_de_sensibilidade,146.0,252288.0
16662563,1728.0,62,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,346896.0
16662563,1728.0,62,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,441504.0
16730935,250.0,89,conservador,0.4,365,hipotese_de_sensibilidade,146.0,36500.0
16730935,250.0,89,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,50187.5
16730935,250.0,89,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,63875.0
16992951,500.0,71,conservador,0.4,365,hipotese_de_sensibilidade,146.0,73000.0
16992951,500.0,71,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,100375.0
16992951,500.0,71,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,127750.0
17013106,1500.0,59,conservador,0.4,365,hipotese_de_sensibilidade,146.0,219000.0
17013106,1500.0,59,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,301125.0
17013106,1500.0,59,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,383250.0
17034886,446.0,45,conservador,0.4,365,hipotese_de_sensibilidade,146.0,65116.0
17034886,446.0,45,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,89534.5
17034886,446.0,45,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,113953.0
17294276,850.0,47,conservador,0.4,365,hipotese_de_sensibilidade,146.0,124100.0
17294276,850.0,47,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,170637.5
17294276,850.0,47,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,217175.0
17511306,1100.0,62,conservador,0.4,365,hipotese_de_sensibilidade,146.0,160600.0
17511306,1100.0,62,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,220825.0
17511306,1100.0,62,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,281050.0
17570590,1574.0,68,conservador,0.4,365,hipotese_de_sensibilidade,146.0,229804.0
17570590,1574.0,68,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,315980.5
17570590,1574.0,68,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,402157.0
18395333,600.0,64,conservador,0.4,365,hipotese_de_sensibilidade,146.0,87600.0
18395333,600.0,64,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,120450.0
18395333,600.0,64,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,153300.0
18505349,628.5,30,conservador,0.4,365,hipotese_de_sensibilidade,146.0,91761.0
18505349,628.5,30,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,126171.38
18505349,628.5,30,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,160581.75
18506998,350.0,20,conservador,0.4,365,hipotese_de_sensibilidade,146.0,51100.0
18506998,350.0,20,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,70262.5
18506998,350.0,20,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,89425.0
18735821,250.0,44,conservador,0.4,365,hipotese_de_sensibilidade,146.0,36500.0
18735821,250.0,44,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,50187.5
18735821,250.0,44,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,63875.0
1977915,850.0,67,conservador,0.4,365,hipotese_de_sensibilidade,146.0,124100.0
1977915,850.0,67,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,170637.5
1977915,850.0,67,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,217175.0
20555680,200.0,19,conservador,0.4,365,hipotese_de_sensibilidade,146.0,29200.0
20555680,200.0,19,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,40150.0
20555680,200.0,19,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,51100.0
20618105,620.5714,44,conservador,0.4,365,hipotese_de_sensibilidade,146.0,90603.42
20618105,620.5714,44,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,124579.71
20618105,620.5714,44,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,158555.99
20863370,500.0,18,conservador,0.4,365,hipotese_de_sensibilidade,146.0,73000.0
20863370,500.0,18,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,100375.0
20863370,500.0,18,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,127750.0
20943549,400.0,65,conservador,0.4,365,hipotese_de_sensibilidade,146.0,58400.0
20943549,400.0,65,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,80300.0
20943549,400.0,65,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,102200.0
21025393,700.0,36,conservador,0.4,365,hipotese_de_sensibilidade,146.0,102200.0
21025393,700.0,36,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,140525.0
21025393,700.0,36,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,178850.0
21077682,670.3333,57,conservador,0.4,365,hipotese_de_sensibilidade,146.0,97868.66
21077682,670.3333,57,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,134569.41
21077682,670.3333,57,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,171270.16
21091876,700.0,91,conservador,0.4,365,hipotese_de_sensibilidade,146.0,102200.0
21091876,700.0,91,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,140525.0
21091876,700.0,91,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,178850.0
21103486,315.0,66,conservador,0.4,365,hipotese_de_sensibilidade,146.0,45990.0
21103486,315.0,66,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,63236.25
21103486,315.0,66,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,80482.5
21103807,1450.0,71,conservador,0.4,365,hipotese_de_sensibilidade,146.0,211700.0
21103807,1450.0,71,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,291087.5
21103807,1450.0,71,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,370475.0
21280090,850.0,64,conservador,0.4,365,hipotese_de_sensibilidade,146.0,124100.0
21280090,850.0,64,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,170637.5
21280090,850.0,64,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,217175.0
21295667,820.0,53,conservador,0.4,365,hipotese_de_sensibilidade,146.0,119720.0
21295667,820.0,53,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,164615.0
21295667,820.0,53,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,209510.0
21324331,695.0,34,conservador,0.4,365,hipotese_de_sensibilidade,146.0,101470.0
21324331,695.0,34,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,139521.25
21324331,695.0,34,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,177572.5
21397811,600.0,68,conservador,0.4,365,hipotese_de_sensibilidade,146.0,87600.0
21397811,600.0,68,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,120450.0
21397811,600.0,68,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,153300.0
21436592,490.0,67,conservador,0.4,365,hipotese_de_sensibilidade,146.0,71540.0
21436592,490.0,67,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,98367.5
21436592,490.0,67,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,125195.0
21454457,172.0,15,conservador,0.4,365,hipotese_de_sensibilidade,146.0,25112.0
21454457,172.0,15,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,34529.0
21454457,172.0,15,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,43946.0
21545686,269.0,72,conservador,0.4,365,hipotese_de_sensibilidade,146.0,39274.0
21545686,269.0,72,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,54001.75
21545686,269.0,72,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,68729.5
21552865,650.0,29,conservador,0.4,365,hipotese_de_sensibilidade,146.0,94900.0
21552865,650.0,29,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,130487.5
21552865,650.0,29,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,166075.0
21607605,650.0,47,conservador,0.4,365,hipotese_de_sensibilidade,146.0,94900.0
21607605,650.0,47,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,130487.5
21607605,650.0,47,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,166075.0
21632405,408.0,53,conservador,0.4,365,hipotese_de_sensibilidade,146.0,59568.0
21632405,408.0,53,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,81906.0
21632405,408.0,53,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,104244.0
21662762,300.0,36,conservador,0.4,365,hipotese_de_sensibilidade,146.0,43800.0
21662762,300.0,36,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,60225.0
21662762,300.0,36,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,76650.0
21695053,702.0,82,conservador,0.4,365,hipotese_de_sensibilidade,146.0,102492.0
21695053,702.0,82,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,140926.5
21695053,702.0,82,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,179361.0
21734892,800.0,68,conservador,0.4,365,hipotese_de_sensibilidade,146.0,116800.0
21734892,800.0,68,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,160600.0
21734892,800.0,68,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,204400.0
21743476,650.0,56,conservador,0.4,365,hipotese_de_sensibilidade,146.0,94900.0
21743476,650.0,56,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,130487.5
21743476,650.0,56,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,166075.0
21780661,600.0,63,conservador,0.4,365,hipotese_de_sensibilidade,146.0,87600.0
21780661,600.0,63,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,120450.0
21780661,600.0,63,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,153300.0
22047595,622.16665,60,conservador,0.4,365,hipotese_de_sensibilidade,146.0,90836.33
22047595,622.16665,60,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,124899.95
22047595,622.16665,60,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,158963.58
22190101,250.0,46,conservador,0.4,365,hipotese_de_sensibilidade,146.0,36500.0
22190101,250.0,46,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,50187.5
22190101,250.0,46,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,63875.0
22191680,400.0,80,conservador,0.4,365,hipotese_de_sensibilidade,146.0,58400.0
22191680,400.0,80,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,80300.0
22191680,400.0,80,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,102200.0
22223346,590.0,28,conservador,0.4,365,hipotese_de_sensibilidade,146.0,86140.0
22223346,590.0,28,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,118442.5
22223346,590.0,28,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,150745.0
22231120,341.0,80,conservador,0.4,365,hipotese_de_sensibilidade,146.0,49786.0
22231120,341.0,80,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,68455.75
22231120,341.0,80,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,87125.5
22243318,580.0,52,conservador,0.4,365,hipotese_de_sensibilidade,146.0,84680.0
22243318,580.0,52,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,116435.0
22243318,580.0,52,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,148190.0
22245880,1210.5,72,conservador,0.4,365,hipotese_de_sensibilidade,146.0,176733.0
22245880,1210.5,72,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,243007.88
22245880,1210.5,72,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,309282.75
22306996,155.0,30,conservador,0.4,365,hipotese_de_sensibilidade,146.0,22630.0
22306996,155.0,30,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,31116.25
22306996,155.0,30,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,39602.5
22307401,400.0,27,conservador,0.4,365,hipotese_de_sensibilidade,146.0,58400.0
22307401,400.0,27,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,80300.0
22307401,400.0,27,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,102200.0
22335276,800.0,67,conservador,0.4,365,hipotese_de_sensibilidade,146.0,116800.0
22335276,800.0,67,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,160600.0
22335276,800.0,67,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,204400.0
22383070,250.0,40,conservador,0.4,365,hipotese_de_sensibilidade,146.0,36500.0
22383070,250.0,40,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,50187.5
22383070,250.0,40,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,63875.0
22421421,347.0,56,conservador,0.4,365,hipotese_de_sensibilidade,146.0,50662.0
22421421,347.0,56,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,69660.25
22421421,347.0,56,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,88658.5
22421606,361.0,46,conservador,0.4,365,hipotese_de_sensibilidade,146.0,52706.0
22421606,361.0,46,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,72470.75
22421606,361.0,46,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,92235.5
22428497,299.0,40,conservador,0.4,365,hipotese_de_sensibilidade,146.0,43654.0
22428497,299.0,40,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,60024.25
22428497,299.0,40,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,76394.5
22514231,300.0,36,conservador,0.4,365,hipotese_de_sensibilidade,146.0,43800.0
22514231,300.0,36,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,60225.0
22514231,300.0,36,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,76650.0
22648075,348.0,65,conservador,0.4,365,hipotese_de_sensibilidade,146.0,50808.0
22648075,348.0,65,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,69861.0
22648075,348.0,65,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,88914.0
22739656,1100.0,74,conservador,0.4,365,hipotese_de_sensibilidade,146.0,160600.0
22739656,1100.0,74,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,220825.0
22739656,1100.0,74,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,281050.0
22810332,480.0,65,conservador,0.4,365,hipotese_de_sensibilidade,146.0,70080.0
22810332,480.0,65,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,96360.0
22810332,480.0,65,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,122640.0
22901902,700.0,92,conservador,0.4,365,hipotese_de_sensibilidade,146.0,102200.0
22901902,700.0,92,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,140525.0
22901902,700.0,92,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,178850.0
23023313,550.0,68,conservador,0.4,365,hipotese_de_sensibilidade,146.0,80300.0
23023313,550.0,68,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,110412.5
23023313,550.0,68,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,140525.0
23068512,700.0,19,conservador,0.4,365,hipotese_de_sensibilidade,146.0,102200.0
23068512,700.0,19,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,140525.0
23068512,700.0,19,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,178850.0
23078040,800.0,54,conservador,0.4,365,hipotese_de_sensibilidade,146.0,116800.0
23078040,800.0,54,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,160600.0
23078040,800.0,54,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,204400.0
23108026,590.0,74,conservador,0.4,365,hipotese_de_sensibilidade,146.0,86140.0
23108026,590.0,74,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,118442.5
23108026,590.0,74,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,150745.0
23299596,553.0,36,conservador,0.4,365,hipotese_de_sensibilidade,146.0,80738.0
23299596,553.0,36,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,111014.75
23299596,553.0,36,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,141291.5
23343001,600.0,71,conservador,0.4,365,hipotese_de_sensibilidade,146.0,87600.0
23343001,600.0,71,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,120450.0
23343001,600.0,71,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,153300.0
23390752,1350.0,78,conservador,0.4,365,hipotese_de_sensibilidade,146.0,197100.0
23390752,1350.0,78,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,271012.5
23390752,1350.0,78,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,344925.0
23779860,300.0,32,conservador,0.4,365,hipotese_de_sensibilidade,146.0,43800.0
23779860,300.0,32,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,60225.0
23779860,300.0,32,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,76650.0
23787711,400.0,89,conservador,0.4,365,hipotese_de_sensibilidade,146.0,58400.0
23787711,400.0,89,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,80300.0
23787711,400.0,89,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,102200.0
24171739,400.0,31,conservador,0.4,365,hipotese_de_sensibilidade,146.0,58400.0
24171739,400.0,31,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,80300.0
24171739,400.0,31,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,102200.0
25104649,890.0,56,conservador,0.4,365,hipotese_de_sensibilidade,146.0,129940.0
25104649,890.0,56,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,178667.5
25104649,890.0,56,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,227395.0
25165914,700.0,87,conservador,0.4,365,hipotese_de_sensibilidade,146.0,102200.0
25165914,700.0,87,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,140525.0
25165914,700.0,87,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,178850.0
25918412,390.0,64,conservador,0.4,365,hipotese_de_sensibilidade,146.0,56940.0
25918412,390.0,64,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,78292.5
25918412,390.0,64,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,99645.0
26026295,390.0,27,conservador,0.4,365,hipotese_de_sensibilidade,146.0,56940.0
26026295,390.0,27,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,78292.5
26026295,390.0,27,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,99645.0
26197944,450.0,75,conservador,0.4,365,hipotese_de_sensibilidade,146.0,65700.0
26197944,450.0,75,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,90337.5
26197944,450.0,75,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,114975.0
26334990,1200.0,67,conservador,0.4,365,hipotese_de_sensibilidade,146.0,175200.0
26334990,1200.0,67,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,240900.0
26334990,1200.0,67,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,306600.0
26570136,700.0,82,conservador,0.4,365,hipotese_de_sensibilidade,146.0,102200.0
26570136,700.0,82,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,140525.0
26570136,700.0,82,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,178850.0
26708551,434.5,72,conservador,0.4,365,hipotese_de_sensibilidade,146.0,63437.0
26708551,434.5,72,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,87225.88
26708551,434.5,72,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,111014.75
26839303,800.0,52,conservador,0.4,365,hipotese_de_sensibilidade,146.0,116800.0
26839303,800.0,52,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,160600.0
26839303,800.0,52,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,204400.0
26895628,850.0,40,conservador,0.4,365,hipotese_de_sensibilidade,146.0,124100.0
26895628,850.0,40,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,170637.5
26895628,850.0,40,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,217175.0
26898492,350.0,38,conservador,0.4,365,hipotese_de_sensibilidade,146.0,51100.0
26898492,350.0,38,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,70262.5
26898492,350.0,38,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,89425.0
27022969,1450.0,60,conservador,0.4,365,hipotese_de_sensibilidade,146.0,211700.0
27022969,1450.0,60,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,291087.5
27022969,1450.0,60,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,370475.0
27201205,600.0,37,conservador,0.4,365,hipotese_de_sensibilidade,146.0,87600.0
27201205,600.0,37,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,120450.0
27201205,600.0,37,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,153300.0
27338096,1350.0,89,conservador,0.4,365,hipotese_de_sensibilidade,146.0,197100.0
27338096,1350.0,89,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,271012.5
27338096,1350.0,89,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,344925.0
27704027,725.0,84,conservador,0.4,365,hipotese_de_sensibilidade,146.0,105850.0
27704027,725.0,84,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,145543.75
27704027,725.0,84,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,185237.5
27718978,500.0,24,conservador,0.4,365,hipotese_de_sensibilidade,146.0,73000.0
27718978,500.0,24,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,100375.0
27718978,500.0,24,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,127750.0
27910707,1680.0,81,conservador,0.4,365,hipotese_de_sensibilidade,146.0,245280.0
27910707,1680.0,81,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,337260.0
27910707,1680.0,81,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,429240.0
27981528,500.0,61,conservador,0.4,365,hipotese_de_sensibilidade,146.0,73000.0
27981528,500.0,61,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,100375.0
27981528,500.0,61,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,127750.0
28071688,550.0,41,conservador,0.4,365,hipotese_de_sensibilidade,146.0,80300.0
28071688,550.0,41,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,110412.5
28071688,550.0,41,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,140525.0
28075525,400.0,36,conservador,0.4,365,hipotese_de_sensibilidade,146.0,58400.0
28075525,400.0,36,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,80300.0
28075525,400.0,36,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,102200.0
28155872,400.0,25,conservador,0.4,365,hipotese_de_sensibilidade,146.0,58400.0
28155872,400.0,25,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,80300.0
28155872,400.0,25,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,102200.0
28160414,498.0,61,conservador,0.4,365,hipotese_de_sensibilidade,146.0,72708.0
28160414,498.0,61,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,99973.5
28160414,498.0,61,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,127239.0
28366360,800.0,67,conservador,0.4,365,hipotese_de_sensibilidade,146.0,116800.0
28366360,800.0,67,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,160600.0
28366360,800.0,67,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,204400.0
28410850,499.0,76,conservador,0.4,365,hipotese_de_sensibilidade,146.0,72854.0
28410850,499.0,76,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,100174.25
28410850,499.0,76,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,127494.5
28429135,330.8,63,conservador,0.4,365,hipotese_de_sensibilidade,146.0,48296.8
28429135,330.8,63,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,66408.1
28429135,330.8,63,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,84519.4
28932247,450.0,50,conservador,0.4,365,hipotese_de_sensibilidade,146.0,65700.0
28932247,450.0,50,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,90337.5
28932247,450.0,50,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,114975.0
28987242,507.0,28,conservador,0.4,365,hipotese_de_sensibilidade,146.0,74022.0
28987242,507.0,28,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,101780.25
28987242,507.0,28,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,129538.5
29008738,494.0,56,conservador,0.4,365,hipotese_de_sensibilidade,146.0,72124.0
29008738,494.0,56,base,0.55,365,hipotese_de_sensibilidade,200.75000000000003,99170.5
29008738,494.0,56,otimista,0.7,365,hipotese_de_sensibilidade,255.49999999999997,126217.0
29114516,400.0,36,conservador,0.4,365,hipotese_de_sensibilidade,146.0,58400.0
