segmento,rotulo,corte_datas,tratamento_extremos,metrica_diaria,metrica_compra,cenario_ocupacao,ocupacao_assumida,anuncios_airbnb,anuncios_vivareal,diaria_usada,preco_compra_usado,retorno_bruto_indicativo_percentual,comparavel_ranqueavel,ranking_no_cenario
centro_studio,Centro | studio,7,completa,p25,p25,conservador,0.4,0,0,,,,False,
centro_3q,Centro | 3 quartos,7,completa,p75,mediana,base,0.55,45,437,850.0,2100000.0,8.125595238095238,True,6
centro_3q,Centro | 3 quartos,7,completa,p75,mediana,otimista,0.7,45,437,850.0,2100000.0,10.341666666666667,True,6
centro_3q,Centro | 3 quartos,7,completa,p75,p75,conservador,0.4,45,437,850.0,2790000.0,4.448028673835125,True,5
centro_3q,Centro | 3 quartos,7,completa,p75,p75,base,0.55,45,437,850.0,2790000.0,6.116039426523297,True,5
centro_3q,Centro | 3 quartos,7,completa,p75,p75,otimista,0.7,45,437,850.0,2790000.0,7.78405017921147,True,5
centro_4mais,Centro | 4+ quartos,7,completa,p25,p25,conservador,0.4,5,434,700.0,2800000.0,3.65,False,
centro_4mais,Centro | 4+ quartos,7,completa,p25,p25,base,0.55,5,434,700.0,2800000.0,5.018750000000001,False,
centro_4mais,Centro | 4+ quartos,7,completa,p25,p25,otimista,0.7,5,434,700.0,2800000.0,6.3875,False,
centro_4mais,Centro | 4+ quartos,7,completa,p25,mediana,conservador,0.4,5,434,700.0,3900000.0,2.6205128205128205,False,
centro_4mais,Centro | 4+ quartos,7,completa,p25,mediana,base,0.55,5,434,700.0,3900000.0,3.6032051282051283,False,
centro_4mais,Centro | 4+ quartos,7,completa,p25,mediana,otimista,0.7,5,434,700.0,3900000.0,4.5858974358974365,False,
centro_4mais,Centro | 4+ quartos,7,completa,p25,p75,conservador,0.4,5,434,700.0,6499950.0,1.5723197870752852,False,
centro_4mais,Centro | 4+ quartos,7,completa,p25,p75,base,0.55,5,434,700.0,6499950.0,2.1619397072285174,False,
centro_4mais,Centro | 4+ quartos,7,completa,p25,p75,otimista,0.7,5,434,700.0,6499950.0,2.751559627381749,False,
centro_4mais,Centro | 4+ quartos,7,completa,mediana,p25,conservador,0.4,5,434,790.0,2800000.0,4.119285714285715,False,
centro_4mais,Centro | 4+ quartos,7,completa,mediana,p25,base,0.55,5,434,790.0,2800000.0,5.664017857142857,False,
centro_4mais,Centro | 4+ quartos,7,completa,mediana,p25,otimista,0.7,5,434,790.0,2800000.0,7.20875,False,
centro_4mais,Centro | 4+ quartos,7,completa,mediana,mediana,conservador,0.4,5,434,790.0,3900000.0,2.9574358974358974,False,
centro_4mais,Centro | 4+ quartos,7,completa,mediana,mediana,base,0.55,5,434,790.0,3900000.0,4.066474358974359,False,
centro_4mais,Centro | 4+ quartos,7,completa,mediana,mediana,otimista,0.7,5,434,790.0,3900000.0,5.175512820512821,False,
centro_4mais,Centro | 4+ quartos,7,completa,mediana,p75,conservador,0.4,5,434,790.0,6499950.0,1.7744751882706788,False,
centro_4mais,Centro | 4+ quartos,7,completa,mediana,p75,base,0.55,5,434,790.0,6499950.0,2.4399033838721835,False,
centro_4mais,Centro | 4+ quartos,7,completa,mediana,p75,otimista,0.7,5,434,790.0,6499950.0,3.105331579473688,False,
centro_4mais,Centro | 4+ quartos,7,completa,p75,p25,conservador,0.4,5,434,850.0,2800000.0,4.432142857142858,False,
centro_4mais,Centro | 4+ quartos,7,completa,p75,p25,base,0.55,5,434,850.0,2800000.0,6.094196428571428,False,
centro_4mais,Centro | 4+ quartos,7,completa,p75,p25,otimista,0.7,5,434,850.0,2800000.0,7.7562500000000005,False,
centro_4mais,Centro | 4+ quartos,7,completa,p75,mediana,conservador,0.4,5,434,850.0,3900000.0,3.182051282051282,False,
centro_4mais,Centro | 4+ quartos,7,completa,p75,mediana,base,0.55,5,434,850.0,3900000.0,4.3753205128205135,False,
centro_4mais,Centro | 4+ quartos,7,completa,p75,mediana,otimista,0.7,5,434,850.0,3900000.0,5.568589743589744,False,
centro_4mais,Centro | 4+ quartos,7,completa,p75,p75,conservador,0.4,5,434,850.0,6499950.0,1.909245455734275,False,
centro_4mais,Centro | 4+ quartos,7,completa,p75,p75,base,0.55,5,434,850.0,6499950.0,2.625212501634628,False,
centro_4mais,Centro | 4+ quartos,7,completa,p75,p75,otimista,0.7,5,434,850.0,6499950.0,3.341179547534981,False,
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p25,p25,conservador,0.4,72,2313,800.0,2665118.0,4.382545163103472,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p25,p25,base,0.55,72,2313,800.0,2665118.0,6.025999599267275,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p25,p25,otimista,0.7,72,2313,800.0,2665118.0,7.669454035431077,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p25,mediana,conservador,0.4,72,2313,800.0,3610000.0,3.2354570637119116,True,6
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p25,mediana,base,0.55,72,2313,800.0,3610000.0,4.448753462603878,True,6
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p25,mediana,otimista,0.7,72,2313,800.0,3610000.0,5.662049861495845,True,6
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p25,p75,conservador,0.4,72,2313,800.0,5320000.0,2.1954887218045114,True,6
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p25,p75,base,0.55,72,2313,800.0,5320000.0,3.018796992481203,True,6
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p25,p75,otimista,0.7,72,2313,800.0,5320000.0,3.8421052631578947,True,6
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,mediana,p25,conservador,0.4,72,2313,987.5,2665118.0,5.4097041857058485,True,6
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,mediana,p25,base,0.55,72,2313,987.5,2665118.0,7.4383432553455435,True,6
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,mediana,p25,otimista,0.7,72,2313,987.5,2665118.0,9.466982324985235,True,6
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,mediana,mediana,conservador,0.4,72,2313,987.5,3610000.0,3.9937673130193905,True,6
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,mediana,mediana,base,0.55,72,2313,987.5,3610000.0,5.491430055401663,True,6
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,mediana,mediana,otimista,0.7,72,2313,987.5,3610000.0,6.9890927977839326,True,6
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,mediana,p75,conservador,0.4,72,2313,987.5,5320000.0,2.7100563909774436,True,6
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,mediana,p75,base,0.55,72,2313,987.5,5320000.0,3.7263275375939853,True,6
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,mediana,p75,otimista,0.7,72,2313,987.5,5320000.0,4.742598684210526,True,6
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p75,p25,conservador,0.4,72,2313,1581.5,2665118.0,8.663743969310177,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p75,p25,base,0.55,72,2313,1581.5,2665118.0,11.912647957801493,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p75,p25,otimista,0.7,72,2313,1581.5,2665118.0,15.161551946292809,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p75,mediana,conservador,0.4,72,2313,1581.5,3610000.0,6.396094182825484,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p75,mediana,base,0.55,72,2313,1581.5,3610000.0,8.79462950138504,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p75,mediana,otimista,0.7,72,2313,1581.5,3610000.0,11.193164819944599,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p75,p75,conservador,0.4,72,2313,1581.5,5320000.0,4.3402067669172935,True,6
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p75,p75,base,0.55,72,2313,1581.5,5320000.0,5.967784304511278,True,6
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,7,completa,p75,p75,otimista,0.7,72,2313,1581.5,5320000.0,7.595361842105264,True,6
centro_studio,Centro | studio,7,diagnostico_p1_p99,p25,p25,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,p25,p25,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,p25,p25,otimista,0.7,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,p25,mediana,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,p25,mediana,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,p25,mediana,otimista,0.7,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,p25,p75,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,p25,p75,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,p25,p75,otimista,0.7,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,mediana,p25,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,mediana,p25,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,mediana,p25,otimista,0.7,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,mediana,mediana,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,mediana,mediana,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,mediana,mediana,otimista,0.7,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,mediana,p75,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,mediana,p75,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,mediana,p75,otimista,0.7,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,p75,p25,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,p75,p25,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,p75,p25,otimista,0.7,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,p75,mediana,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,p75,mediana,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,p75,mediana,otimista,0.7,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,p75,p75,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,p75,p75,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,7,diagnostico_p1_p99,p75,p75,otimista,0.7,0,0,,,,False,
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p25,p25,conservador,0.4,78,22,376.25,652500.0,8.418773946360153,True,1
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p25,p25,base,0.55,78,22,376.25,652500.0,11.575814176245212,True,1
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p25,p25,otimista,0.7,78,22,376.25,652500.0,14.732854406130269,True,1
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p25,mediana,conservador,0.4,78,22,376.25,890000.0,6.172191011235955,True,3
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p25,mediana,base,0.55,78,22,376.25,890000.0,8.486762640449438,True,3
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p25,mediana,otimista,0.7,78,22,376.25,890000.0,10.80133426966292,True,3
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p25,p75,conservador,0.4,78,22,376.25,980000.0,5.605357142857144,True,1
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p25,p75,base,0.55,78,22,376.25,980000.0,7.707366071428572,True,1
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p25,p75,otimista,0.7,78,22,376.25,980000.0,9.809375,True,1
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,mediana,p25,conservador,0.4,78,22,445.0,652500.0,9.957088122605363,True,1
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,mediana,p25,base,0.55,78,22,445.0,652500.0,13.690996168582375,True,1
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,mediana,p25,otimista,0.7,78,22,445.0,652500.0,17.424904214559387,True,1
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,mediana,mediana,conservador,0.4,78,22,445.0,890000.0,7.3,True,4
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,mediana,mediana,base,0.55,78,22,445.0,890000.0,10.037500000000001,True,4
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,mediana,mediana,otimista,0.7,78,22,445.0,890000.0,12.775,True,4
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,mediana,p75,conservador,0.4,78,22,445.0,980000.0,6.6295918367346935,True,1
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,mediana,p75,base,0.55,78,22,445.0,980000.0,9.115688775510204,True,1
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,mediana,p75,otimista,0.7,78,22,445.0,980000.0,11.601785714285715,True,1
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p75,p25,conservador,0.4,78,22,523.999975,652500.0,11.724750398467433,True,2
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p75,p25,base,0.55,78,22,523.999975,652500.0,16.12153179789272,True,2
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p75,p25,otimista,0.7,78,22,523.999975,652500.0,20.518313197318005,True,2
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p75,mediana,conservador,0.4,78,22,523.999975,890000.0,8.595954646067415,True,4
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p75,mediana,base,0.55,78,22,523.999975,890000.0,11.819437638342697,True,4
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p75,mediana,otimista,0.7,78,22,523.999975,890000.0,15.042920630617976,True,4
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p75,p75,conservador,0.4,78,22,523.999975,980000.0,7.806530239795919,True,2
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p75,p75,base,0.55,78,22,523.999975,980000.0,10.733979079719386,True,2
centro_1q,Centro | 1 quarto,7,diagnostico_p1_p99,p75,p75,otimista,0.7,78,22,523.999975,980000.0,13.661427919642858,True,2
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p25,p25,conservador,0.4,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p25,p25,base,0.55,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p25,p25,otimista,0.7,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p25,mediana,conservador,0.4,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p25,mediana,base,0.55,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p25,mediana,otimista,0.7,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p25,p75,conservador,0.4,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p25,p75,base,0.55,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p25,p75,otimista,0.7,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,mediana,p25,conservador,0.4,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,mediana,p25,base,0.55,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,mediana,p25,otimista,0.7,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,mediana,mediana,conservador,0.4,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,mediana,mediana,base,0.55,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,mediana,mediana,otimista,0.7,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,mediana,p75,conservador,0.4,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,mediana,p75,base,0.55,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,mediana,p75,otimista,0.7,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p75,p25,conservador,0.4,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p75,p25,base,0.55,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p75,p25,otimista,0.7,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p75,mediana,conservador,0.4,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p75,mediana,base,0.55,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p75,mediana,otimista,0.7,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p75,p75,conservador,0.4,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p75,p75,base,0.55,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,7,diagnostico_p1_p99,p75,p75,otimista,0.7,8,0,542.5,,,False,
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p25,p25,conservador,0.4,20,58,373.5,757000.0,7.203566710700132,True,3
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p25,p25,base,0.55,20,58,373.5,757000.0,9.90490422721268,True,3
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p25,p25,otimista,0.7,20,58,373.5,757000.0,12.60624174372523,True,3
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p25,mediana,conservador,0.4,20,58,373.5,877500.0,6.214358974358975,True,2
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p25,mediana,base,0.55,20,58,373.5,877500.0,8.54474358974359,True,2
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p25,mediana,otimista,0.7,20,58,373.5,877500.0,10.875128205128206,True,2
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p25,p75,conservador,0.4,20,58,373.5,1003755.25,5.432698857614941,True,2
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p25,p75,base,0.55,20,58,373.5,1003755.25,7.469960929220544,True,2
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p25,p75,otimista,0.7,20,58,373.5,1003755.25,9.507223000826148,True,2
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,mediana,p25,conservador,0.4,20,58,441.0,757000.0,8.505416116248348,True,4
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,mediana,p25,base,0.55,20,58,441.0,757000.0,11.69494715984148,True,4
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,mediana,p25,otimista,0.7,20,58,441.0,757000.0,14.88447820343461,True,4
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,mediana,mediana,conservador,0.4,20,58,441.0,877500.0,7.337435897435897,True,3
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,mediana,mediana,base,0.55,20,58,441.0,877500.0,10.08897435897436,True,3
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,mediana,mediana,otimista,0.7,20,58,441.0,877500.0,12.84051282051282,True,3
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,mediana,p75,conservador,0.4,20,58,441.0,1003755.25,6.414511904171858,True,3
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,mediana,p75,base,0.55,20,58,441.0,1003755.25,8.819953868236306,True,3
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,mediana,p75,otimista,0.7,20,58,441.0,1003755.25,11.225395832300752,True,3
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p75,p25,conservador,0.4,20,58,523.25,757000.0,10.091743725231176,True,4
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p75,p25,base,0.55,20,58,523.25,757000.0,13.87614762219287,True,4
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p75,p25,otimista,0.7,20,58,523.25,757000.0,17.66055151915456,True,4
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p75,mediana,conservador,0.4,20,58,523.25,877500.0,8.705925925925925,True,3
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p75,mediana,base,0.55,20,58,523.25,877500.0,11.97064814814815,True,3
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p75,mediana,otimista,0.7,20,58,523.25,877500.0,15.235370370370372,True,3
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p75,p75,conservador,0.4,20,58,523.25,1003755.25,7.610869283124547,True,3
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p75,p75,base,0.55,20,58,523.25,1003755.25,10.464945264296253,True,3
meiapraia_1q,Meia Praia | 1 quarto,7,diagnostico_p1_p99,p75,p75,otimista,0.7,20,58,523.25,1003755.25,13.319021245467958,True,3
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,p25,p25,conservador,0.4,4,50,306.25,446750.0,10.008393956351428,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,p25,p25,base,0.55,4,50,306.25,446750.0,13.761541689983215,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,p25,p25,otimista,0.7,4,50,306.25,446750.0,17.514689423615,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,p25,mediana,conservador,0.4,4,50,306.25,624500.0,7.15972778222578,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,p25,mediana,base,0.55,4,50,306.25,624500.0,9.84462570056045,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,p25,mediana,otimista,0.7,4,50,306.25,624500.0,12.529523618895116,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,p25,p75,conservador,0.4,4,50,306.25,750000.0,5.961666666666667,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,p25,p75,base,0.55,4,50,306.25,750000.0,8.197291666666667,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,p25,p75,otimista,0.7,4,50,306.25,750000.0,10.432916666666667,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,mediana,p25,conservador,0.4,4,50,415.0,446750.0,13.562395075545608,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,mediana,p25,base,0.55,4,50,415.0,446750.0,18.64829322887521,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,mediana,p25,otimista,0.7,4,50,415.0,446750.0,23.734191382204813,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,mediana,mediana,conservador,0.4,4,50,415.0,624500.0,9.702161729383507,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,mediana,mediana,base,0.55,4,50,415.0,624500.0,13.340472377902321,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,mediana,mediana,otimista,0.7,4,50,415.0,624500.0,16.978783026421137,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,mediana,p75,conservador,0.4,4,50,415.0,750000.0,8.078666666666667,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,mediana,p75,base,0.55,4,50,415.0,750000.0,11.108166666666666,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,mediana,p75,otimista,0.7,4,50,415.0,750000.0,14.137666666666668,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,p75,p25,conservador,0.4,4,50,491.25,446750.0,16.054280917739227,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,p75,p25,base,0.55,4,50,491.25,446750.0,22.074636261891442,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,p75,p25,otimista,0.7,4,50,491.25,446750.0,28.094991606043646,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,p75,mediana,conservador,0.4,4,50,491.25,624500.0,11.484787830264212,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,p75,mediana,base,0.55,4,50,491.25,624500.0,15.791583266613292,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,p75,mediana,otimista,0.7,4,50,491.25,624500.0,20.098378702962368,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,p75,p75,conservador,0.4,4,50,491.25,750000.0,9.563,False,
morretes_1q,Morretes | 1 quarto,7,diagnostico_p1_p99,p75,p75,base,0.55,4,50,491.25,750000.0,13.149125000000003,False,
