segmento,rotulo,metrica_diaria,metrica_preco,ocupacao_assumida,custo_variavel_assumido,preparacao_assumida,diaria_usada,preco_compra_usado,receita_bruta_anual,custos_variaveis_anuais,custos_fixos_anuais,potencial_liquido_anual,itbi_estimado,cartorio_estimado,preparacao_estimada,investimento_total_estimado,retorno_liquido_estimado_percentual,payback_estimado_anos,ocupacao_equilibrio_percentual
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.55,0.2,0.03,827.375,5463500.0,166095.53125,33219.106250000004,14400.0,118476.42499999999,81952.5,18082.82,163905.0,5727440.32,2.06857546094867,48.34244719993873,5.960425259785549
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.55,0.2,0.05,827.375,5463500.0,166095.53125,33219.106250000004,14400.0,118476.42499999999,81952.5,18082.82,273175.0,5836710.32,2.0298493244393185,49.26474039033505,5.960425259785549
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.55,0.2,0.08,827.375,5463500.0,166095.53125,33219.106250000004,14400.0,118476.42499999999,81952.5,18082.82,437080.0,6000615.32,1.9744046015600945,50.648180175929525,5.960425259785549
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.55,0.3,0.03,827.375,5463500.0,166095.53125,49828.659374999996,14400.0,101866.87187500001,81952.5,18082.82,163905.0,5727440.32,1.7785758765444457,56.2247589876726,6.811914582612055
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.55,0.3,0.05,827.375,5463500.0,166095.53125,49828.659374999996,14400.0,101866.87187500001,81952.5,18082.82,273175.0,5836710.32,1.745278869262095,57.297433528362184,6.811914582612055
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.55,0.3,0.08,827.375,5463500.0,166095.53125,49828.659374999996,14400.0,101866.87187500001,81952.5,18082.82,437080.0,6000615.32,1.6976071026495998,58.906445339396555,6.811914582612055
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.55,0.4,0.03,827.375,5463500.0,166095.53125,66438.21250000001,14400.0,85257.31874999999,81952.5,18082.82,163905.0,5727440.32,1.4885762921402206,67.17828338930728,7.947233679714065
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.55,0.4,0.05,827.375,5463500.0,166095.53125,66438.21250000001,14400.0,85257.31874999999,81952.5,18082.82,273175.0,5836710.32,1.4607084140848707,68.45993288992567,7.947233679714065
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.55,0.4,0.08,827.375,5463500.0,166095.53125,66438.21250000001,14400.0,85257.31874999999,81952.5,18082.82,437080.0,6000615.32,1.4208096037391043,70.38240714085325,7.947233679714065
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.7,0.2,0.03,827.375,5463500.0,211394.3125,42278.8625,14400.0,154715.45,81952.5,18082.82,163905.0,5727440.32,2.7013018269215245,37.019187935012305,5.960425259785549
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.7,0.2,0.05,827.375,5463500.0,211394.3125,42278.8625,14400.0,154715.45,81952.5,18082.82,273175.0,5836710.32,2.6507303175532617,37.72545224151822,5.960425259785549
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.7,0.2,0.08,827.375,5463500.0,211394.3125,42278.8625,14400.0,154715.45,81952.5,18082.82,437080.0,6000615.32,2.5783264173648113,38.784848701277085,5.960425259785549
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.7,0.3,0.03,827.375,5463500.0,211394.3125,63418.29375,14400.0,133576.01875,81952.5,18082.82,163905.0,5727440.32,2.3322114467706925,42.877758849209606,6.811914582612055
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.7,0.3,0.05,827.375,5463500.0,211394.3125,63418.29375,14400.0,133576.01875,81952.5,18082.82,273175.0,5836710.32,2.288549738236795,43.695794908545295,6.811914582612055
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.7,0.3,0.08,827.375,5463500.0,211394.3125,63418.29375,14400.0,133576.01875,81952.5,18082.82,437080.0,6000615.32,2.2260386914787262,44.922848997548826,6.811914582612055
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.7,0.4,0.03,827.375,5463500.0,211394.3125,84557.725,14400.0,112436.5875,81952.5,18082.82,163905.0,5727440.32,1.963121066619861,50.93929340393758,7.947233679714065
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.7,0.4,0.05,827.375,5463500.0,211394.3125,84557.725,14400.0,112436.5875,81952.5,18082.82,273175.0,5836710.32,1.926369158920328,51.9111300847689,7.947233679714065
meiapraia_4maisq,Meia Praia | 4+ quartos,p25,p75,0.7,0.4,0.08,827.375,5463500.0,211394.3125,84557.725,14400.0,112436.5875,81952.5,18082.82,437080.0,6000615.32,1.8737509655926416,53.368885106015874,7.947233679714065
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.4,0.2,0.03,1125.0,2800000.0,164250.0,32850.0,14400.0,117000.0,42000.0,11578.130000000001,84000.0,2937578.13,3.9828727891571005,25.107505384615383,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.4,0.2,0.05,1125.0,2800000.0,164250.0,32850.0,14400.0,117000.0,42000.0,11578.130000000001,140000.0,2993578.13,3.90836634018301,25.586137863247863,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.4,0.2,0.08,1125.0,2800000.0,164250.0,32850.0,14400.0,117000.0,42000.0,11578.130000000001,224000.0,3077578.13,3.8016906495238194,26.30408658119658,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.4,0.3,0.03,1125.0,2800000.0,164250.0,49275.0,14400.0,100575.0,42000.0,11578.130000000001,84000.0,2937578.13,3.423738724525431,29.20783624161074,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.4,0.3,0.05,1125.0,2800000.0,164250.0,49275.0,14400.0,100575.0,42000.0,11578.130000000001,140000.0,2993578.13,3.3596918347342415,29.76463465075814,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.4,0.3,0.08,1125.0,2800000.0,164250.0,49275.0,14400.0,100575.0,42000.0,11578.130000000001,224000.0,3077578.13,3.267991769879129,30.599832264479243,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.4,0.4,0.03,1125.0,2800000.0,164250.0,65700.0,14400.0,84150.0,42000.0,11578.130000000001,84000.0,2937578.13,2.864604659893761,34.90883101604278,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.4,0.4,0.05,1125.0,2800000.0,164250.0,65700.0,14400.0,84150.0,42000.0,11578.130000000001,140000.0,2993578.13,2.8110173292854728,35.574309328579915,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.4,0.4,0.08,1125.0,2800000.0,164250.0,65700.0,14400.0,84150.0,42000.0,11578.130000000001,224000.0,3077578.13,2.734292890234439,36.57252679738562,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.55,0.2,0.03,1125.0,2800000.0,225843.75000000003,45168.75000000001,14400.0,166275.00000000003,42000.0,11578.130000000001,84000.0,2937578.13,5.660274983052112,17.666986197564274,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.55,0.2,0.05,1125.0,2800000.0,225843.75000000003,45168.75000000001,14400.0,166275.00000000003,42000.0,11578.130000000001,140000.0,2993578.13,5.554389856529318,18.00377765749511,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.55,0.2,0.08,1125.0,2800000.0,225843.75000000003,45168.75000000001,14400.0,166275.00000000003,42000.0,11578.130000000001,224000.0,3077578.13,5.4027872884578905,18.508964847391365,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.55,0.3,0.03,1125.0,2800000.0,225843.75000000003,67753.125,14400.0,143690.62500000003,42000.0,11578.130000000001,84000.0,2937578.13,4.891465644183565,20.443770287727535,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.55,0.3,0.05,1125.0,2800000.0,225843.75000000003,67753.125,14400.0,143690.62500000003,42000.0,11578.130000000001,140000.0,2993578.13,4.79996241153726,20.833496478980443,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.55,0.3,0.08,1125.0,2800000.0,225843.75000000003,67753.125,14400.0,143690.62500000003,42000.0,11578.130000000001,224000.0,3077578.13,4.6689513289464415,21.418085765859807,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.55,0.4,0.03,1125.0,2800000.0,225843.75000000003,90337.50000000001,14400.0,121106.25,42000.0,11578.130000000001,84000.0,2937578.13,4.122656305315018,24.256205852299118,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.55,0.4,0.05,1125.0,2800000.0,225843.75000000003,90337.50000000001,14400.0,121106.25,42000.0,11578.130000000001,140000.0,2993578.13,4.045534966545203,24.71860973318883,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.55,0.4,0.08,1125.0,2800000.0,225843.75000000003,90337.50000000001,14400.0,121106.25,42000.0,11578.130000000001,224000.0,3077578.13,3.9351153694349916,25.412215554523403,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.7,0.2,0.03,1125.0,2800000.0,287437.5,57487.5,14400.0,215550.0,42000.0,11578.130000000001,84000.0,2937578.13,7.33767717694712,13.62829102296451,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.7,0.2,0.05,1125.0,2800000.0,287437.5,57487.5,14400.0,215550.0,42000.0,11578.130000000001,140000.0,2993578.13,7.200413372875623,13.88809153328694,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.7,0.2,0.08,1125.0,2800000.0,287437.5,57487.5,14400.0,215550.0,42000.0,11578.130000000001,224000.0,3077578.13,7.003883927391959,14.277792298770587,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.7,0.3,0.03,1125.0,2800000.0,287437.5,86231.25,14400.0,186806.25,42000.0,11578.130000000001,84000.0,2937578.13,6.359192563841698,15.72526684733514,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.7,0.3,0.05,1125.0,2800000.0,287437.5,86231.25,14400.0,186806.25,42000.0,11578.130000000001,140000.0,2993578.13,6.240232988340278,16.025042684599686,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.7,0.3,0.08,1125.0,2800000.0,287437.5,86231.25,14400.0,186806.25,42000.0,11578.130000000001,224000.0,3077578.13,6.069910888013752,16.474706440496504,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.7,0.4,0.03,1125.0,2800000.0,287437.5,114975.0,14400.0,158062.5,42000.0,11578.130000000001,84000.0,2937578.13,5.380707950736276,18.584915017793595,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.7,0.4,0.05,1125.0,2800000.0,287437.5,114975.0,14400.0,158062.5,42000.0,11578.130000000001,140000.0,2993578.13,5.280052603804933,18.939205251087387,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p25,0.7,0.4,0.08,1125.0,2800000.0,287437.5,114975.0,14400.0,158062.5,42000.0,11578.130000000001,224000.0,3077578.13,5.135937848635544,19.470640601028073,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.4,0.2,0.03,1125.0,3700000.0,164250.0,32850.0,14400.0,117000.0,55500.0,13787.27,111000.0,3880287.27,3.0152406731473778,33.16484846153846,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.4,0.2,0.05,1125.0,3700000.0,164250.0,32850.0,14400.0,117000.0,55500.0,13787.27,185000.0,3954287.27,2.958813864830817,33.79732709401709,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.4,0.2,0.08,1125.0,3700000.0,164250.0,32850.0,14400.0,117000.0,55500.0,13787.27,296000.0,4065287.27,2.878025394746581,34.74604504273504,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.4,0.3,0.03,1125.0,3700000.0,164250.0,49275.0,14400.0,100575.0,55500.0,13787.27,111000.0,3880287.27,2.5919472709555342,38.581031767337805,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.4,0.3,0.05,1125.0,3700000.0,164250.0,49275.0,14400.0,100575.0,55500.0,13787.27,185000.0,3954287.27,2.5434419184218755,39.31680109371116,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.4,0.3,0.08,1125.0,3700000.0,164250.0,49275.0,14400.0,100575.0,55500.0,13787.27,296000.0,4065287.27,2.4739949066379263,40.42045508327119,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.4,0.4,0.03,1125.0,3700000.0,164250.0,65700.0,14400.0,84150.0,55500.0,13787.27,111000.0,3880287.27,2.1686538687636907,46.11155401069519,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.4,0.4,0.05,1125.0,3700000.0,164250.0,65700.0,14400.0,84150.0,55500.0,13787.27,185000.0,3954287.27,2.1280699720129337,46.99093606654783,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.4,0.4,0.08,1125.0,3700000.0,164250.0,65700.0,14400.0,84150.0,55500.0,13787.27,296000.0,4065287.27,2.0699644185292714,48.3100091503268,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.55,0.2,0.03,1125.0,3700000.0,225843.75000000003,45168.75000000001,14400.0,166275.00000000003,55500.0,13787.27,111000.0,3880287.27,4.285120879722908,23.336564546684706,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.55,0.2,0.05,1125.0,3700000.0,225843.75000000003,45168.75000000001,14400.0,166275.00000000003,55500.0,13787.27,185000.0,3954287.27,4.204929704057642,23.781610404450454,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.55,0.2,0.08,1125.0,3700000.0,225843.75000000003,45168.75000000001,14400.0,166275.00000000003,55500.0,13787.27,296000.0,4065287.27,4.090116859072546,24.449179191099077,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.55,0.3,0.03,1125.0,3700000.0,225843.75000000003,67753.125,14400.0,143690.62500000003,55500.0,13787.27,111000.0,3880287.27,3.7030924517091237,27.004456762575842,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.55,0.3,0.05,1125.0,3700000.0,225843.75000000003,67753.125,14400.0,143690.62500000003,55500.0,13787.27,185000.0,3954287.27,3.633793277745348,27.51945208673147,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.55,0.3,0.08,1125.0,3700000.0,225843.75000000003,67753.125,14400.0,143690.62500000003,55500.0,13787.27,296000.0,4065287.27,3.5345749379231455,28.291945072964914,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.55,0.4,0.03,1125.0,3700000.0,225843.75000000003,90337.50000000001,14400.0,121106.25,55500.0,13787.27,111000.0,3880287.27,3.1210640236953386,32.04035522526707,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.55,0.4,0.05,1125.0,3700000.0,225843.75000000003,90337.50000000001,14400.0,121106.25,55500.0,13787.27,185000.0,3954287.27,3.062656851433052,32.651388925014196,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.55,0.4,0.08,1125.0,3700000.0,225843.75000000003,90337.50000000001,14400.0,121106.25,55500.0,13787.27,296000.0,4065287.27,2.9790330167737444,33.567939474634876,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.7,0.2,0.03,1125.0,3700000.0,287437.5,57487.5,14400.0,215550.0,55500.0,13787.27,111000.0,3880287.27,5.555001086298438,18.001796659707725,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.7,0.2,0.05,1125.0,3700000.0,287437.5,57487.5,14400.0,215550.0,55500.0,13787.27,185000.0,3954287.27,5.451045543284466,18.34510447691951,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.7,0.2,0.08,1125.0,3700000.0,287437.5,57487.5,14400.0,215550.0,55500.0,13787.27,296000.0,4065287.27,5.302208323398508,18.860066202737183,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.7,0.3,0.03,1125.0,3700000.0,287437.5,86231.25,14400.0,186806.25,55500.0,13787.27,111000.0,3880287.27,4.814237632462712,20.771720806985847,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.7,0.3,0.05,1125.0,3700000.0,287437.5,86231.25,14400.0,186806.25,55500.0,13787.27,185000.0,3954287.27,4.724144637068819,21.16785316337114,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.7,0.3,0.08,1125.0,3700000.0,287437.5,86231.25,14400.0,186806.25,55500.0,13787.27,296000.0,4065287.27,4.595154969208362,21.76205169794908,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.7,0.4,0.03,1125.0,3700000.0,287437.5,114975.0,14400.0,158062.5,55500.0,13787.27,111000.0,3880287.27,4.073474178626986,24.549069323843415,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.7,0.4,0.05,1125.0,3700000.0,287437.5,114975.0,14400.0,158062.5,55500.0,13787.27,185000.0,3954287.27,3.9972437308531705,25.017238560695926,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,mediana,0.7,0.4,0.08,1125.0,3700000.0,287437.5,114975.0,14400.0,158062.5,55500.0,13787.27,296000.0,4065287.27,3.8881016150182175,25.719492415974695,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.4,0.2,0.03,1125.0,5463500.0,164250.0,32850.0,14400.0,117000.0,81952.5,18082.82,163905.0,5727440.32,2.042797366066662,48.95248136752137,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.4,0.2,0.05,1125.0,5463500.0,164250.0,32850.0,14400.0,117000.0,81952.5,18082.82,273175.0,5836710.32,2.0045538254500865,49.88641299145299,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.4,0.2,0.08,1125.0,5463500.0,164250.0,32850.0,14400.0,117000.0,81952.5,18082.82,437080.0,6000615.32,1.9498000415064098,51.28731042735043,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.4,0.3,0.03,1125.0,5463500.0,164250.0,49275.0,14400.0,100575.0,81952.5,18082.82,163905.0,5727440.32,1.7560200435226885,56.94695819040518,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.4,0.3,0.05,1125.0,5463500.0,164250.0,49275.0,14400.0,100575.0,81952.5,18082.82,273175.0,5836710.32,1.7231453076465169,58.03341108625404,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.4,0.3,0.08,1125.0,5463500.0,164250.0,49275.0,14400.0,100575.0,81952.5,18082.82,437080.0,6000615.32,1.6760781126026254,59.663090430027346,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.4,0.4,0.03,1125.0,5463500.0,164250.0,65700.0,14400.0,84150.0,81952.5,18082.82,163905.0,5727440.32,1.4692427209787144,68.06227355912063,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.4,0.4,0.05,1125.0,5463500.0,164250.0,65700.0,14400.0,84150.0,81952.5,18082.82,273175.0,5836710.32,1.441736789842947,69.3607881164587,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.4,0.4,0.08,1125.0,5463500.0,164250.0,65700.0,14400.0,84150.0,81952.5,18082.82,437080.0,6000615.32,1.402356183698841,71.30855995246584,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.55,0.2,0.03,1125.0,5463500.0,225843.75000000003,45168.75000000001,14400.0,166275.00000000003,81952.5,18082.82,163905.0,5727440.32,2.9031293336985833,34.44558905427755,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.55,0.2,0.05,1125.0,5463500.0,225843.75000000003,45168.75000000001,14400.0,166275.00000000003,81952.5,18082.82,273175.0,5836710.32,2.848779378860797,35.1027533904676,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.55,0.2,0.08,1125.0,5463500.0,225843.75000000003,45168.75000000001,14400.0,166275.00000000003,81952.5,18082.82,437080.0,6000615.32,2.7709658282177636,36.088499894752665,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.55,0.3,0.03,1125.0,5463500.0,225843.75000000003,67753.125,14400.0,143690.62500000003,81952.5,18082.82,163905.0,5727440.32,2.50881051520062,39.85952681324895,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.55,0.3,0.05,1125.0,5463500.0,225843.75000000003,67753.125,14400.0,143690.62500000003,81952.5,18082.82,273175.0,5836710.32,2.461842666880888,40.619980043931186,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.55,0.3,0.08,1125.0,5463500.0,225843.75000000003,67753.125,14400.0,143690.62500000003,81952.5,18082.82,437080.0,6000615.32,2.39459817597506,41.76065988995454,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.55,0.4,0.03,1125.0,5463500.0,225843.75000000003,90337.50000000001,14400.0,121106.25,81952.5,18082.82,163905.0,5727440.32,2.1144916967026552,47.292689848789806,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.55,0.4,0.05,1125.0,5463500.0,225843.75000000003,90337.50000000001,14400.0,121106.25,81952.5,18082.82,273175.0,5836710.32,2.0749059549009794,48.19495542137586,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.55,0.4,0.08,1125.0,5463500.0,225843.75000000003,90337.50000000001,14400.0,121106.25,81952.5,18082.82,437080.0,6000615.32,2.018230523732356,49.54835378025494,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.7,0.2,0.03,1125.0,5463500.0,287437.5,57487.5,14400.0,215550.0,81952.5,18082.82,163905.0,5727440.32,3.763461301330504,26.57128424959406,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.7,0.2,0.05,1125.0,5463500.0,287437.5,57487.5,14400.0,215550.0,81952.5,18082.82,273175.0,5836710.32,3.6930049322715055,27.078219995360705,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.7,0.2,0.08,1125.0,5463500.0,287437.5,57487.5,14400.0,215550.0,81952.5,18082.82,437080.0,6000615.32,3.5921316149291163,27.83862361401067,4.383561643835616
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.7,0.3,0.03,1125.0,5463500.0,287437.5,86231.25,14400.0,186806.25,81952.5,18082.82,163905.0,5727440.32,3.2616009868785505,30.659789594834223,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.7,0.3,0.05,1125.0,5463500.0,287437.5,86231.25,14400.0,186806.25,81952.5,18082.82,273175.0,5836710.32,3.200540026115258,31.244727197296665,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.7,0.3,0.08,1125.0,5463500.0,287437.5,86231.25,14400.0,186806.25,81952.5,18082.82,437080.0,6000615.32,3.113118239347494,32.12213360099033,5.009784735812133
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.7,0.4,0.03,1125.0,5463500.0,287437.5,114975.0,14400.0,158062.5,81952.5,18082.82,163905.0,5727440.32,2.759740672426596,36.23528869909055,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.7,0.4,0.05,1125.0,5463500.0,287437.5,114975.0,14400.0,158062.5,81952.5,18082.82,273175.0,5836710.32,2.708075119959011,36.92659751680506,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,mediana,p75,0.7,0.4,0.08,1125.0,5463500.0,287437.5,114975.0,14400.0,158062.5,81952.5,18082.82,437080.0,6000615.32,2.6341048637658715,37.96356074337683,5.844748858447488
meiapraia_4maisq,Meia Praia | 4+ quartos,p75,p25,0.4,0.2,0.03,1710.25,2800000.0,249696.5,49939.3,14400.0,185357.2,42000.0,11578.130000000001,84000.0,2937578.13,6.309864514139749,15.84820082521747,2.8835005696916056
meiapraia_4maisq,Meia Praia | 4+ quartos,p75,p25,0.4,0.2,0.05,1710.25,2800000.0,249696.5,49939.3,14400.0,185357.2,42000.0,11578.130000000001,140000.0,2993578.13,6.191827704192909,16.150320192579514,2.8835005696916056
meiapraia_4maisq,Meia Praia | 4+ quartos,p75,p25,0.4,0.2,0.08,1710.25,2800000.0,249696.5,49939.3,14400.0,185357.2,42000.0,11578.130000000001,224000.0,3077578.13,6.022826786853987,16.603499243622583,2.8835005696916056
meiapraia_4maisq,Meia Praia | 4+ quartos,p75,p25,0.4,0.3,0.03,1710.25,2800000.0,249696.5,74908.95,14400.0,160387.55,42000.0,11578.130000000001,84000.0,2937578.13,5.459856483885247,18.315499737978417,3.2954292225046924
meiapraia_4maisq,Meia Praia | 4+ quartos,p75,p25,0.4,0.3,0.05,1710.25,2800000.0,249696.5,74908.95,14400.0,160387.55,42000.0,11578.130000000001,140000.0,2993578.13,5.357720528242902,18.6646540208389,3.2954292225046924
meiapraia_4maisq,Meia Praia | 4+ quartos,p75,p25,0.4,0.3,0.08,1710.25,2800000.0,249696.5,74908.95,14400.0,160387.55,42000.0,11578.130000000001,224000.0,3077578.13,5.211485890043025,19.188385445129626,3.2954292225046924
meiapraia_4maisq,Meia Praia | 4+ quartos,p75,p25,0.4,0.4,0.03,1710.25,2800000.0,249696.5,99878.6,14400.0,135417.9,42000.0,11578.130000000001,84000.0,2937578.13,4.609848453630747,21.692687081988424,3.8446674262554743
meiapraia_4maisq,Meia Praia | 4+ quartos,p75,p25,0.4,0.4,0.05,1710.25,2800000.0,249696.5,99878.6,14400.0,135417.9,42000.0,11578.130000000001,140000.0,2993578.13,4.523613352292896,22.10622177718012,3.8446674262554743
meiapraia_4maisq,Meia Praia | 4+ quartos,p75,p25,0.4,0.4,0.08,1710.25,2800000.0,249696.5,99878.6,14400.0,135417.9,42000.0,11578.130000000001,224000.0,3077578.13,4.400144993232065,22.72652381996767,3.8446674262554743
meiapraia_4maisq,Meia Praia | 4+ quartos,p75,p25,0.55,0.2,0.03,1710.25,2800000.0,343332.6875,68666.5375,14400.0,260266.15000000002,42000.0,11578.130000000001,84000.0,2937578.13,8.85988860490325,11.286823622664722,2.8835005696916056
meiapraia_4maisq,Meia Praia | 4+ quartos,p75,p25,0.55,0.2,0.05,1710.25,2800000.0,343332.6875,68666.5375,14400.0,260266.15000000002,42000.0,11578.130000000001,140000.0,2993578.13,8.694149232042928,11.501987984223073,2.8835005696916056
